Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Dimple Golden Selection (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0909_qeyoFQyxR378cfiQ2-small.jpg,,,,,,,,,,,
Elch Torf vom Dorf Single Malt (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0909_fSKokdsoutWsbfa5p-small.jpg,ibKKwSMqhxGKi2Ts2,ibKKwSMqhxGKi2Ts2,1335,Elch Torf vom Dorf Single Malt (0.7l),26055,Fl,fl,Fl,,0.7l,0.7
Elijah Craig (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0909_vCgGjHDNTaYoySqoW-small.jpg,rJSZZmzxh9gzyPwFM,rJSZZmzxh9gzyPwFM,1360,Elijah Craig (0.7l),26038,Fl,fl,Fl,,0.7l,0.7
Enso Japanese Whisky (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0910_KPjGNGQGdR7sXtNY9-small.jpg,oRpxNAt5XhMsut2qs,oRpxNAt5XhMsut2qs,1365,Enso Japanese Whisky (0.7l),26061,Fl,fl,Fl,,0.7l,0.7
Famous Grouse 12years Old Blended (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0910_qH2A2Ph3fTqSLdgSL-small.jpg,86bTi6kR7P6b6XedX,86bTi6kR7P6b6XedX,1403,Famous Grouse 12years Old Blended (0.7l),26124,Fl,fl,Fl,,0.7l,0.7
Famous Grouse Finest Scotch Whisky (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0910_N7F3PbzDEgX4AqPiQ-small.jpg,PkqBnLCzoB6PmWP8Y,PkqBnLCzoB6PmWP8Y,1404,Famous Grouse Finest Scotch Whisky (0.7l),26123,Fl,fl,Fl,,0.7l,0.7
Famous Grouse Ruby Cask Blended (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0911_Qg3ZcGFL27FGFvrZk-small.jpg,3gMCrwtEjyB8sAJ6p,3gMCrwtEjyB8sAJ6p,1405,Famous Grouse Ruby Cask Blended (0.7l),26125,Fl,fl,Fl,,0.7l,0.7
Famous Grouse Smoky Black Blended (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0911_3toDMCEovQfqjqSM4-small.jpg,G55fPoHcog9RZQACF,G55fPoHcog9RZQACF,1406,Famous Grouse Smoky Black Blended (0.7l),26126,Fl,fl,Fl,,0.7l,0.7
Four Roses (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230429-0912_LMDpsMqWbLrhQRFHa-small.jpg,j76XboaQkRWpXu3BD,j76XboaQkRWpXu3BD,1511,Four Roses (0.7l),26035,Fl,fl,Fl,,0.7l,0.7
Four Roses (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2119_Hp2p8D9PNGKNKmh6j-small.jpg,nsQ4qaTfsgE8rY6Xy,nsQ4qaTfsgE8rY6Xy,1512,Four Roses (1l),26036,Fl,fl,Fl,,1l,1
