Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Scavi & Ray - Prosecco Spumante (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0837_nRgou8NGJXrMborMm-small.jpeg,TcHxSSsZEFcmWMzkJ,TcHxSSsZEFcmWMzkJ,3963,Scavi & Ray - Prosecco Spumante (0.75l),28050,Fl,fl,Fl,,0.75l,0.75
Scavi & Ray - Prosecco Spumante (1.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0838_6zyezFTfrHE4M2WAE-small.jpeg,nRHvZihqnegeyFcH7,nRHvZihqnegeyFcH7,3964,Scavi & Ray - Prosecco Spumante (1.5l),28051,Fl,fl,Fl,,1.5l,1.5
Scavi & Ray - Prosecco Spumante (3l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0840_PL8gSji77JwYLSZc8-small.jpeg,WEu2fAbttrgqQEtye,WEu2fAbttrgqQEtye,3965,Scavi & Ray - Prosecco Spumante (3l),28052,Fl,fl,Fl,,3l,3
Scavi & Ray - Prosecco Spumante (9l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1623_vWvg3XXrJk8PJaRuF-small.jpeg,tTydDhTmTGptwZxRt,tTydDhTmTGptwZxRt,3966,Scavi & Ray - Prosecco Spumante (9l),28053,Fl,fl,Fl,,9l,9
Scavi & Ray - Prosecco Spumante Glitzer Gold (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0837_iedcQddEB3o2TFLrM-small.jpeg,eXnBnJ5Y6yBZza5Z2,eXnBnJ5Y6yBZza5Z2,3967,Scavi & Ray - Prosecco Spumante Glitzer Gold (0.75l),28106,Fl,fl,Fl,,0.75l,0.75
"Scavi & Ray - Secco Frizz. Banquet Drehverschluss (0,75l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240520-1410_5MWZwToiur8YMYha9-small.jpeg,LywCy3h43RXRPgqCs,LywCy3h43RXRPgqCs,3968,"Scavi & Ray - Secco Frizz. Banquet  Drehverschluss            (0,75l)",28130,Fl,fl,Fl,,"0,75l",0.75
Scavi & Ray - Secco Frizzante (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220825-0526_m5TBtBobtD6iLQWWb-small.jpg,xeLCSJL2jeffvg63g,xeLCSJL2jeffvg63g,3969,Scavi & Ray - Secco Frizzante (0.75l),28101,Fl,fl,Fl,,0.75l,0.75
Scavi & Ray - Sparkling White ALKOHOLFREI (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0841_xcCBBWFWrDoHtJ6mW-small.jpeg,EWYzjeFpLEZ37BH3j,EWYzjeFpLEZ37BH3j,3971,Scavi & Ray - Sparkling White ALKOHOLFREI (0.75l),28064,Fl,fl,Fl,,0.75l,0.75
Scavi & Ray - Sprizz (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0841_a8gaTYWSc9zcdcua6-small.jpeg,QX3gRgDDHqqCPdXtm,QX3gRgDDHqqCPdXtm,3972,Scavi & Ray - Sprizz (0.2l),28059,Fl,fl,Fl,,0.2l,0.2
Scavi & Ray - Sprizz (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230512-0842_82ZtJ3AjZiKrA2t4K-small.jpeg,sXYhhLnyjTCJa9mo4,sXYhhLnyjTCJa9mo4,3973,Scavi & Ray - Sprizz (0.75l),28058,Fl,fl,Fl,,0.75l,0.75
