Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Absolut Vodka (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220602-1431_aFufDBozQmedJdHk8-small.jpg,wbGGtWky845oPMmN7,wbGGtWky845oPMmN7,46,Absolut Vodka (0.7l),25011,Fl,fl,Fl,,0.7l,0.7
Absolut Vodka (1.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220602-1432_NePPHTmrNaLuMuJJa-small.png,sEFnSJdstsxJ4kst9,sEFnSJdstsxJ4kst9,47,Absolut Vodka (1.75l),25013,Fl,fl,Fl,,1.75l,1.75
Absolut Vodka (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220602-1432_ZFwpxMFYZrX7jE7D9-small.png,CceGSrLZhc94ZrAix,CceGSrLZhc94ZrAix,48,Absolut Vodka (1l),25012,Fl,fl,Fl,,1l,1
Absolut Vodka (3l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220602-1433_dTK7TPGXqoohTb7Xr-small.jpg,AaiTRTfypQQqWssNM,AaiTRTfypQQqWssNM,49,Absolut Vodka (3l),25014,Fl,fl,Fl,,3l,3
Absolut Vodka Citron (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220602-1432_vbYheb4GEnjZjsCPw-small.png,W8oWkPgRDzBTk3Qpk,W8oWkPgRDzBTk3Qpk,50,Absolut Vodka Citron (0.7l),25105,Fl,fl,Fl,,0.7l,0.7
Absolut Vodka Citron (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220602-1457_wFPX33aCCoLEeszxn-small.jpg,M9fyoQLZki549bvJC,M9fyoQLZki549bvJC,51,Absolut Vodka Citron (1l),25016,Fl,fl,Fl,,1l,1
Absolut Vodka Elyx (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220602-1457_6fxQhqCTz3uRKkEWA-small.png,4Y7qpkMxsnh6AubRT,4Y7qpkMxsnh6AubRT,52,Absolut Vodka Elyx (0.7l),25015,Fl,fl,Fl,,0.7l,0.7
Absolut Vodka Extrakt (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220602-1458_AtGjk5E6gjQSbGknJ-small.png,sP6ofGpqpGBpNjkwz,sP6ofGpqpGBpNjkwz,53,Absolut Vodka Extrakt (0.7l),25113,Fl,fl,Fl,,0.7l,0.7
Absolut Vodka Lime (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220602-1459_j7c6WuJe766nwRzA2-small.jpg,bMJKweib6D9ESmH4p,bMJKweib6D9ESmH4p,54,Absolut Vodka Lime (1l),25017,Fl,fl,Fl,,1l,1
Absolut Vodka Raspberri (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220602-1511_cDL8JGbb68PiR4n3q-small.jpg,wSRQ5tNmAZSwxM4oG,wSRQ5tNmAZSwxM4oG,55,Absolut Vodka Raspberri (1l),25019,Fl,fl,Fl,,1l,1
