Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
"Ferdinands Saar Dry Gin Goldcap (0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240105-1318_kAvm45sqRDNxhdbkS-small.jpeg,7cN2FE5vznYNiguNb,7cN2FE5vznYNiguNb,1455,"Ferdinands Saar Dry Gin Goldcap  (0,5l)",12247,Fl,fl,Fl,,"0,5l",0.5
Fever Islands (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0659_mJL39uhf57fHRAu87-small.jpg,5cHB9v7SNqSx4snMh,5cHB9v7SNqSx4snMh,1462,Fever Islands (0.7l),12084,Fl,fl,Fl,,0.7l,0.7
Filliers Dry Gin (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0659_oJ4moFYu7qTCyLEii-small.jpg,siSBnpkHAS5fZoR4P,siSBnpkHAS5fZoR4P,1483,Filliers Dry Gin (0.5l),12162,Fl,fl,Fl,,0.5l,0.5
Finsbury 47 Platinum Dry Gin (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2042_BAnPofLxPQ4ptnszB-small.jpg,BXGfAKJ2Nqarfa9tA,BXGfAKJ2Nqarfa9tA,1486,Finsbury 47 Platinum Dry Gin (1l),12210,Fl,fl,Fl,,1l,1
Finsbury Dry Gin (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2118_3dBD7e7NMafBtS3FY-small.jpg,pzuCsr5NtpG5ucD7S,pzuCsr5NtpG5ucD7S,1487,Finsbury Dry Gin (0.7l),12089,Fl,fl,Fl,,0.7l,0.7
Finsbury Dry Gin (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0700_EAsRveG76qRdo7bLL-small.jpg,qfPyXnbkKwt77Z3eN,qfPyXnbkKwt77Z3eN,1488,Finsbury Dry Gin (1l),12090,Fl,fl,Fl,,1l,1
Fords London Dry Gin (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0701_GEYw7FXyS9kboCuko-small.jpg,ySp4wvyK2WRDNo75k,ySp4wvyK2WRDNo75k,1505,Fords London Dry Gin (0.7l),12195,Fl,fl,Fl,,0.7l,0.7
Friedrichs Dry Gin (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-1944_Hics4gXzcWS3xExCL-small.jpg,SoYsrXMTseY2CED83,SoYsrXMTseY2CED83,1587,Friedrichs Dry Gin (0.7l),12056,Fl,fl,Fl,,0.7l,0.7
Funky Pump Dry Gin (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0701_EZk8nDqivKHX99DPH-small.jpg,dZyuGtzithy2PTCdd,dZyuGtzithy2PTCdd,1620,Funky Pump Dry Gin (0.5l),12181,Fl,fl,Fl,,0.5l,0.5
G'Vine Gin Floraison (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-0701_abGb65G8wmxR4jyMx-small.jpg,JGaGnnp6mz4ydATMP,JGaGnnp6mz4ydATMP,1637,G'Vine Gin Floraison (0.7l),12079,Fl,fl,Fl,,0.7l,0.7
