Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
"Monaco Grapefruit ""APERO"" (24x0,23l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240820-0758_FefcRJiAiBDJZvdfp-small.jpeg,PqrPqAQRDWrvjC2eE,PqrPqAQRDWrvjC2eE,2965,"Monaco Grapefruit ""APERO""                            (24x0,23l)",4119,Kiste,kiste-,Kiste,,"0,23l",0.23
Monaco Herbal Tonic (0.23l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230422-0957_eZ8yTXj8bH4Y74MMS-small.jpg,bpCCRhxkjfKhvGaJQ,bpCCRhxkjfKhvGaJQ,2966,Monaco Herbal Tonic (0.23l),4049,Ki (24 Fl),ki,Ki (24 Fl),,0.23l,0.23
Monaco Hot Ginger (0.23l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230422-0957_LJ2Qj5eR73s2poJs8-small.jpg,68ozELMk8qN5T7tNu,68ozELMk8qN5T7tNu,2967,Monaco Hot Ginger (0.23l),4048,Ki (24 Fl),ki,Ki (24 Fl),,0.23l,0.23
"Monaco Mandarin Chinotto ""APERO"" (24x0,23l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240820-0755_WhSFaxMPgzapMjW9T-small.jpeg,eP5qfnnBboorRxPL5,eP5qfnnBboorRxPL5,2968,"Monaco Mandarin Chinotto ""APERO""                            (24x0,23l)",4138,Ki,ki,Ki,,"0,23l",0.23
Monaco Organic Ginger Beer bio (0.23l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230422-0959_LF4BwL7HimFG9TBg8-small.jpg,byiZGhTsZC6T3WuzB,byiZGhTsZC6T3WuzB,2969,Monaco Organic Ginger Beer bio (0.23l),4091,Ki (20 Fl),ki,Ki (20 Fl),,0.23l,0.23
Monaco Soda Water (0.23l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230424-0808_9NLj6y5coHC6xKv9H-small.jpg,JM2oHe72WD7ooLoBo,JM2oHe72WD7ooLoBo,2970,Monaco Soda Water (0.23l),5000,Ki (24 Fl),ki,Ki (24 Fl),,0.23l,0.23
Monaco Tonic Water (0.23l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230424-0810_2ujoB6Ap9Sf8B2RMq-small.jpg,i7pu9kB6d2NcqNnzj,i7pu9kB6d2NcqNnzj,2971,Monaco Tonic Water (0.23l),4045,Ki (24 Fl),ki,Ki (24 Fl),,0.23l,0.23
Monaco Tonic Water (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230424-0811_MPHmYv9vpoDMmBNkJ-small.jpg,LZC6PrWHQvykJBuCo,LZC6PrWHQvykJBuCo,2972,Monaco Tonic Water (0.75l),4105,Ki (12 Fl),ki,Ki (12 Fl),,0.75l,0.75
Monaco Wild Berry (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230424-0812_wB6zGS6RtcPnwmww2-small.jpg,4uAqxMjgoSADzTA7t,4uAqxMjgoSADzTA7t,2973,Monaco Wild Berry (0.75l),4106,Ki (12 Fl),ki,Ki (12 Fl),,0.75l,0.75
Oran Soda (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220822-0339_Br8bgDWqGMAsYeBZi-small.png,Evvow6PKixs9Zk64F,Evvow6PKixs9Zk64F,3343,Oran Soda (0.33l),4054,Ki (24 Fl),ki,Ki (24 Fl),,0.33l,0.33
Organics Bitter Lemon Glas (0.25l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1016_MyJXiihAQ8RK2xoqb-small.jpg,nPTZ7Eto6Ay2C9PH7,nPTZ7Eto6Ay2C9PH7,3355,Organics Bitter Lemon Glas (0.25l),4077,Ki (24 Fl),ki,Ki (24 Fl),,0.25l,0.25
"Organics Bitter easy Lemon (24x0,33l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250520-1522_fYgosscF9fZ4oG667-small.jpeg,bv89untbp9JtefHWj,bv89untbp9JtefHWj,3356,"Organics Bitter easy Lemon (24x0,33l)",4132,Tray,kiste,Tray,,"0,33l",0.33
Organics Ginger Beer (0.25l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1027_X42STd89EmDBsYHyc-small.jpg,9CWDirzKhCCRwrRHn,9CWDirzKhCCRwrRHn,3357,Organics Ginger Beer (0.25l),4084,Ki (24 Fl),ki,Ki (24 Fl),,0.25l,0.25
Organics Purple Berry (0.25l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1029_iLXkz3FErimK25kvY-small.jpeg,tbAdeDRNQFbJrckeG,tbAdeDRNQFbJrckeG,3358,Organics Purple Berry (0.25l),4082,Ki (24 Fl),ki,Ki (24 Fl),,0.25l,0.25
Organics Tonic Water Glas (0.25l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230424-0815_4Yk5gsiu5xv7rwuaY-small.jpg,Dx5vszQtNrEnHYFKP,Dx5vszQtNrEnHYFKP,3359,Organics Tonic Water Glas (0.25l),4075,Ki (24 Fl),ki,Ki (24 Fl),,0.25l,0.25
