Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Schladerer Schlehengeist (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0725_jzdCjSroWfpMtDzF6-small.jpg,TSizumC7e4KnLsMwC,TSizumC7e4KnLsMwC,4006,Schladerer Schlehengeist (0.7l),18068,Fl,fl,Fl,,0.7l,0.7
Schladerer Waldhimbeergeist (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0725_4JuibbPqgSgPAofNQ-small.jpg,RBrdZh3a99iT42Y8x,RBrdZh3a99iT42Y8x,4007,Schladerer Waldhimbeergeist (0.7l),18019,Fl,fl,Fl,,0.7l,0.7
Schladerer Williamsbirne (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0725_9CkypcNXFQTusB6Dv-small.jpg,kBgAQELgdqAM38Cfm,kBgAQELgdqAM38Cfm,4008,Schladerer Williamsbirne (0.7l),18020,Fl,fl,Fl,,0.7l,0.7
Schladerer Zwetschgenwasser (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230413-1155_GvSj69vMH8NG2hsGZ-small.jpg,xjv36D87KBiskvZ8F,xjv36D87KBiskvZ8F,4009,Schladerer Zwetschgenwasser (0.7l),18021,Fl,fl,Fl,,0.7l,0.7
"Schraml - Haus Zwetschge (0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250520-1441_nFsKHtuGZGqyzdSKP-small.jpeg,kswGJ3bn9ikYJ5GzX,kswGJ3bn9ikYJ5GzX,4024,"Schraml - Haus Zwetschge           (0,5l)",19086,Fl,fl,Fl,,"0,5l",0.5
"Schraml - Rosen-Marille (0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250520-1442_HfnyGrX2vwWjEPxZt-small.jpeg,5zcHF52pTtmdThwPP,5zcHF52pTtmdThwPP,4028,"Schraml - Rosen-Marille            (0,5l)",19087,Fl,fl,Fl,,"0,5l",0.5
"Schraml - Waldhimbeergeist (0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250520-1439_Dg7jxkYDPAxoGGFEx-small.jpeg,nS4fWZTE82NkcnnB9,nS4fWZTE82NkcnnB9,4040,"Schraml - Waldhimbeergeist         (0,5l)",19085,Fl,fl,Fl,,"0,5l",0.5
Tegernseer Haselnuss (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0734_bWG3MWSerjuFZYLG8-small.jpg,bBuf82BoksyQYbvZz,bBuf82BoksyQYbvZz,4309,Tegernseer Haselnuss (0.5l),18082,Fl,fl,Fl,,0.5l,0.5
Tegernseer Himbeer Geist (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1606_ho4xEqQLqY2iYQuBY-small.jpeg,pK9H6K72bcdqFuZjk,pK9H6K72bcdqFuZjk,4313,Tegernseer Himbeer Geist (0.5l),18081,Fl,fl,Fl,,0.5l,0.5
Tegernseer Marillen Brand (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231207-0910_Ps7RPe4rr3QPocMna-small.jpeg,DQPXvo3GFeQW2if6m,DQPXvo3GFeQW2if6m,4314,Tegernseer Marillen Brand (0.5l),18080,Fl,fl,Fl,,0.5l,0.5
Tegernseer Williams Brand (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0735_9hX5NRTCC6LAoqCJs-small.jpg,hSzzp46k9uWjnpLwg,hSzzp46k9uWjnpLwg,4317,Tegernseer Williams Brand (0.5l),18079,Fl,fl,Fl,,0.5l,0.5
Weis Haselnuss (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-1940_xTpoTTpokMWX773yG-small.jpg,PMvb2SFmqqzHCGyqo,PMvb2SFmqqzHCGyqo,4979,Weis Haselnuss (1l),18039,Fl,fl,Fl,,1l,1
Weis Honig mit Williamsbirne (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0736_7Sw4T9YH6to59EyAH-small.jpg,SYnnAE9m6Y4soDQqz,SYnnAE9m6Y4soDQqz,4980,Weis Honig mit Williamsbirne (1l),18030,Fl,fl,Fl,,1l,1
Weis Kirschwasser (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0736_ZKgGDGE3AHRceuTzu-small.jpg,jbym79jZWZcWBnsaJ,jbym79jZWZcWBnsaJ,4981,Weis Kirschwasser (0.7l),18031,Fl,fl,Fl,,0.7l,0.7
Weis Mirabell (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0736_yz7zfDhGmyeQquDGH-small.jpg,JqNx7MtAA9kX2sc5W,JqNx7MtAA9kX2sc5W,4982,Weis Mirabell (0.7l),18032,Fl,fl,Fl,,0.7l,0.7
Weis Obstler (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0737_4KumXAqYNDSJTMTah-small.jpg,jGsbtN8w2Qq6gSQmW,jGsbtN8w2Qq6gSQmW,4983,Weis Obstler (0.7l),18033,Fl,fl,Fl,,0.7l,0.7
Weis Obstler (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0738_HzxCr7bCBX9dG39fj-small.jpg,FAJnbR4fykjCw96Cj,FAJnbR4fykjCw96Cj,4984,Weis Obstler (1l),18034,Fl,fl,Fl,,1l,1
Weis Schlehe (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-1941_DK7o48NEXeeEme6yv-small.jpg,mzYHAKFgbahazaneq,mzYHAKFgbahazaneq,4985,Weis Schlehe (1l),18038,Fl,fl,Fl,,1l,1
Weis Slivovitz (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230505-0738_huRDA9fsbk5L2cN68-small.jpg,aQKTS9LQEqHgmMLKJ,aQKTS9LQEqHgmMLKJ,4986,Weis Slivovitz (0.7l),18069,Fl,fl,Fl,,0.7l,0.7
