Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Benedictine D.O.M. (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2055_j4suEcqzr9jFofia4-small.jpg,i8fwPhH8sAr9kbScA,i8fwPhH8sAr9kbScA,465,Benedictine D.O.M. (0.7l),16087,Fl,fl,Fl,,0.7l,0.7
"Berentzen Landlikör Birne (0,7l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230421-0651_sA9yHBSmNK8f8YmJ9-small.png,cnpF84MxTpgLoqrjW,cnpF84MxTpgLoqrjW,470,"Berentzen Landlikör Birne (0,7l)",16213,Flasche,flasche,Flasche,,"0,7l",0.7
"Berentzen Landlikör Haselnuss (0,7l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230421-0647_xHFvr7ZCA6KQqwC3N-small.png,CLcPnSTRQp7qHTzjj,CLcPnSTRQp7qHTzjj,471,"Berentzen Landlikör Haselnuss (0,7l)",16212,Flasche,flasche,Flasche,,"0,7l",0.7
"Berentzen Landlikör Pflaume (0,7l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230421-0654_tpsAWsyf53do5miAv-small.png,9eCiZAsG7oYCdBw8h,9eCiZAsG7oYCdBw8h,472,"Berentzen Landlikör Pflaume (0,7l)",16214,Flasche,flasche,Flasche,,"0,7l",0.7
Berentzen Saurer Apfel (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230121-0855_myLtL7JG4NJNgSPku-small.png,sBHFto8qRd7XAQgb7,sBHFto8qRd7XAQgb7,473,Berentzen Saurer Apfel (0.7l),16131,Fl,fl,Fl,,0.7l,0.7
Berentzen Waldmeister (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230121-0855_roBuf7c5Cb4AHzZt6-small.png,rXfRb9XRb7pTmyMqr,rXfRb9XRb7pTmyMqr,475,Berentzen Waldmeister (0.7l),16138,Fl,fl,Fl,,0.7l,0.7
"Berentzen Wildkirsche (0,7l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230504-0817_3wcGBQrTtaBoDwe3x-small.jpg,ud9gHuuYKWdC9DQ39,ud9gHuuYKWdC9DQ39,476,"Berentzen Wildkirsche (0,7l)",16218,Flasche,flasche-,Flasche,,"0,7l",0.7
Berliner Luft Pfefferminz (0.02l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230425-1155_Y73r9NT6jYPMSX2Ti-small.jpg,SdwgrNEirWE2rGsBh,SdwgrNEirWE2rGsBh,480,Berliner Luft Pfefferminz (0.02l),16095,Ki (24 Fl),ki,Ki (24 Fl),,0.02l,0.02
Berliner Luft Pfefferminz (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-1911_goKmEYFKnweNBMqLT-small.jpg,zQBRaFED2J6cWJPPm,zQBRaFED2J6cWJPPm,481,Berliner Luft Pfefferminz (0.7l),16094,Fl,fl,Fl,,0.7l,0.7
Berliner Luft Pfefferminz (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-1920_9pw4H5FtCsxPTJJ2q-small.jpg,xRNnM4Mm3gp4eWbMq,xRNnM4Mm3gp4eWbMq,482,Berliner Luft Pfefferminz (1l),16112,Fl,fl,Fl,,1l,1
Blue Curacao Hausmarke (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220829-0952_h4Eg9ycmzqKik7vvd-small.jpg,fXHq4Bi7R8TAB78Ay,fXHq4Bi7R8TAB78Ay,539,Blue Curacao Hausmarke (1l),16004,Fl,fl,Fl,,1l,1
Bols Apricot Brandy (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220602-1046_X5Eh93ozgKoSJrigr-small.png,5MbK6aPvMJ5tBmTR2,5MbK6aPvMJ5tBmTR2,593,Bols Apricot Brandy (0.7l),16012,Fl,fl,Fl,,0.7l,0.7
Bols Banana (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230121-0924_67wRXLYsLdcreT9En-small.jpg,SePooGuPzszkRjZee,SePooGuPzszkRjZee,594,Bols Banana (0.7l),16023,Fl,fl,Fl,,0.7l,0.7
Bols Blue Curacao (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220816-0932_ACL3MCF3abQiubNRX-original.png,mQf4GMfxHvGY6YW9p,mQf4GMfxHvGY6YW9p,595,Bols Blue Curacao (0.7l),16015,Fl,fl,Fl,,0.7l,0.7
Bols Cacao Brown (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221205-1912_Fcqv4bNzFx6M67N8A-small.jpg,RQRstnBb93Jnrqzrk,RQRstnBb93Jnrqzrk,596,Bols Cacao Brown (0.7l),16018,Fl,fl,Fl,,0.7l,0.7
Bols Cacao White (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230121-0925_sSAbeT97FtxyvDwEv-small.jpg,EXfgHdrkkuXMjNBAC,EXfgHdrkkuXMjNBAC,597,Bols Cacao White (0.7l),16017,Fl,fl,Fl,,0.7l,0.7
Bols Cherry Brandy (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2115_rioLs7HFuYGY7QbQs-small.jpg,95McbzxsP876eD4X8,95McbzxsP876eD4X8,598,Bols Cherry Brandy (0.7l),16016,Fl,fl,Fl,,0.7l,0.7
Bols Dry Orange Curacao (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2039_88C58N9XSJB6xMnxb-small.jpg,aK5wqrEcR8vuaZpCx,aK5wqrEcR8vuaZpCx,600,Bols Dry Orange Curacao (0.7l),16019,Fl,fl,Fl,,0.7l,0.7
Bols Honig (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230121-0928_Dhg5D7BbnsczpZyjr-small.jpg,4ngP9END9svqQSrgw,4ngP9END9svqQSrgw,602,Bols Honig (0.7l),93017,Fl,fl,Fl,,0.7l,0.7
Bols Maraschino (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220818-0342_JcXRjjiwxAFkT5h56-small.jpg,X7PNqwgyYaxobwKz5,X7PNqwgyYaxobwKz5,603,Bols Maraschino (0.7l),16024,Fl,fl,Fl,,0.7l,0.7
Bols Melon (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220822-0350_goFu86FpfeGpYKTgX-small.jpg,ue5NDKeDGjYrmZTaw,ue5NDKeDGjYrmZTaw,604,Bols Melon (0.7l),16032,Fl,fl,Fl,,0.7l,0.7
Bols Peach (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220818-0342_EmSbaCo9AS4HKtz3X-small.jpg,owrF2LnHxkFgA53k7,owrF2LnHxkFgA53k7,605,Bols Peach (0.7l),16014,Fl,fl,Fl,,0.7l,0.7
Bols Peppermint Green (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230121-0928_wLh4KtDEdr2PYX8Hs-small.jpg,v2jye8QD2miAXTDSE,v2jye8QD2miAXTDSE,606,Bols Peppermint Green (0.7l),16026,Fl,fl,Fl,,0.7l,0.7
Bols Pink Grapefruit (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230121-0929_rMeiyrzJsRBrD3XKu-small.png,rot38Zmykv36tokEg,rot38Zmykv36tokEg,607,Bols Pink Grapefruit (0.7l),16025,Fl,fl,Fl,,0.7l,0.7
Bols Red Orange (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230121-0930_wrsyeJSNDpiDPdAJc-small.jpg,4TroqR45bWKsk8qqJ,4TroqR45bWKsk8qqJ,608,Bols Red Orange (0.7l),16021,Fl,fl,Fl,,0.7l,0.7
