Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Giffard Sirup Macadamia (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230807-1124_AWSdMvnoa8LAfviNN-small.jpeg,Nbt2CD7JWaMnkG72M,Nbt2CD7JWaMnkG72M,1756,Giffard Sirup Macadamia (1l),23208,Fl,fl,Fl,,1l,1
Giffard Sirup Mandel (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221107-1012_tHmCXgZYtWqJWqiCp-small.jpg,QDtgviWmbKPavMnBr,QDtgviWmbKPavMnBr,1757,Giffard Sirup Mandel (1l),23190,Fl,fl,Fl,,1l,1
Giffard Sirup Mango (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2047_a4X5MTM7dQ8iyPsbf-small.jpg,RmK7PuJSPam2YKB25,RmK7PuJSPam2YKB25,1758,Giffard Sirup Mango (1l),23191,Fl,fl,Fl,,1l,1
Giffard Sirup Maracuja (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2047_6G3WKcyg9Wm7Kzo6D-small.jpg,KCQCKgdud4sKbhGuv,KCQCKgdud4sKbhGuv,1759,Giffard Sirup Maracuja (1l),23192,Fl,fl,Fl,,1l,1
Giffard Sirup Melone (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2120_riXyiWAdfXQSZSBgn-small.jpg,itQtknpBgvhzsjope,itQtknpBgvhzsjope,1760,Giffard Sirup Melone (1l),23193,Fl,fl,Fl,,1l,1
Giffard Sirup Minze (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2047_bEdzFrFuNyicLchkc-small.jpg,gq5gJGuXNXPYaeyQ9,gq5gJGuXNXPYaeyQ9,1761,Giffard Sirup Minze (1l),23194,Fl,fl,Fl,,1l,1
Giffard Sirup Mojito (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230108-1737_trM4MRWu9GYzoTazv-small.png,wKrG4QcDx52skDYwX,wKrG4QcDx52skDYwX,1762,Giffard Sirup Mojito (1l),23195,Fl,fl,Fl,,1l,1
Giffard Sirup Pfirsich (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2110_EWk95ZNF8A5QccB4A-small.jpg,yrtTcPJuYX4GwnfFb,yrtTcPJuYX4GwnfFb,1763,Giffard Sirup Pfirsich (1l),23197,Fl,fl,Fl,,1l,1
Giffard Sirup Pink Grapefruit (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230210-0457_yKAd8DWXNe9e6jpho-small.jpg,DMYGTRJh8pKiqA8b8,DMYGTRJh8pKiqA8b8,1764,Giffard Sirup Pink Grapefruit (1l),23220,Fl,fl,Fl,,1l,1
Giffard Sirup Pistazie (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230210-0457_YdgGmGNZDhBdaD8Re-small.jpg,vv6vAtutWSoFRL2z5,vv6vAtutWSoFRL2z5,1765,Giffard Sirup Pistazie (1l),23198,Fl,fl,Fl,,1l,1
Giffard Sirup Quitten (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240402-1035_aCDX8NHCDsaqmXEnj-small.jpeg,PAZxA9WB59Nkr9Jrc,PAZxA9WB59Nkr9Jrc,1766,Giffard Sirup Quitten  (1l),232967,Fl,fl,Fl,,1l,1
Giffard Sirup Rhabarber (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230210-0456_RuCG27avL644xXAYe-small.png,d9xvLvxRGLJHyYvSE,d9xvLvxRGLJHyYvSE,1767,Giffard Sirup Rhabarber (1l),23231,Fl,fl,Fl,,1l,1
Giffard Sirup Rohrzucker (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221220-0927_82HrTzrWABeW7fgNY-small.jpg,wMca3nQY9uYr5kGQN,wMca3nQY9uYr5kGQN,1768,Giffard Sirup Rohrzucker (1l),23199,Fl,fl,Fl,,1l,1
Giffard Sirup Rose (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230210-0453_ioqz3JMbyX63RgMtb-small.jpg,pYmNb2LpwA6kcrHbe,pYmNb2LpwA6kcrHbe,1769,Giffard Sirup Rose (1l),23200,Fl,fl,Fl,,1l,1
Giffard Sirup Salziges Karamell (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230210-0453_PoLxqTbN6wjA6THak-small.jpg,5SJ9mJkB9yvGkxHwS,5SJ9mJkB9yvGkxHwS,1770,Giffard Sirup Salziges Karamell (1l),23201,Fl,fl,Fl,,1l,1
