Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Drapo Rosso (0.75l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1227_Fm3hHYwz8XQTAin3o-small.jpeg,46oRvhMaiz8vXHbnn,46oRvhMaiz8vXHbnn,1282,Drapo Rosso (0.75l),2041,Fl,fl,Fl,,0.75l,0.75
Ferdinand's Saar Vermouth Dry (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1227_sPLqujN3Hm5ivT9FX-small.jpeg,Xxtcox2KQJuuqZnSe,Xxtcox2KQJuuqZnSe,1452,Ferdinand's Saar Vermouth Dry (0.5l),2045,Fl,fl,Fl,,0.5l,0.5
Ferdinand's Saar Vermouth Red (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1228_FY288CY8my2BT43ys-small.jpeg,HYAA2QYbC7DN3Ga46,HYAA2QYbC7DN3Ga46,1453,Ferdinand's Saar Vermouth Red (0.5l),2072,Fl,fl,Fl,,0.5l,0.5
Ferdinand's Saar Vermouth Rosé (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1228_sXYNu94Lq9fzZbwaQ-small.jpeg,RBvKiLywPJvS9sWPv,RBvKiLywPJvS9sWPv,1454,Ferdinand's Saar Vermouth Rosé (0.5l),2073,Fl,fl,Fl,,0.5l,0.5
Fernet Branca (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-2103_e9W3AeaaCvqauSWdh-small.jpg,aNHPq2Tch35dSSSR7,aNHPq2Tch35dSSSR7,1457,Fernet Branca (0.7l),2026,Fl,fl,Fl,,0.7l,0.7
Fernet Branca (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1000_kavrfcEtPxwcyoozk-small.jpg,KCMMjLKtagXeYG23Z,KCMMjLKtagXeYG23Z,1458,Fernet Branca (1l),2027,Fl,fl,Fl,,1l,1
Helbing Hamburgs feiner Kümmel (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1228_jxiha3WXGFsaGwMEz-small.jpeg,N5Ten4L33Jh3nJ2MN,N5Ten4L33Jh3nJ2MN,2046,Helbing Hamburgs feiner Kümmel (0.7l),2062,Fl,fl,Fl,,0.7l,0.7
Helenas Ouzo (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1229_Rakye4xCWFWumrdxH-small.jpeg,c6Q54wCKWgauQ7ab5,c6Q54wCKWgauQ7ab5,2049,Helenas Ouzo (0.7l),1022,Fl,fl,Fl,,0.7l,0.7
Hopfentropf Bitter (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1229_obhRCBp8g56oXhc9q-small.jpeg,cmog3HWtTcNH9ayty,cmog3HWtTcNH9ayty,2117,Hopfentropf Bitter (0.7l),2060,Fl,fl,Fl,,0.7l,0.7
Il Santo Sambuca (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220608-1021_ZyCNca3FMTg3YSLT3-small.jpg,cy8iyJGrP7puWMwtH,cy8iyJGrP7puWMwtH,2155,Il Santo Sambuca (0.7l),1016,Fl,fl,Fl,,0.7l,0.7
Italicus Rosolio di Bergamotte (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220610-1607_7C6mEgQDTeN2Cq53e-small.jpg,WkeeNeDFg34oaBddb,WkeeNeDFg34oaBddb,2165,Italicus Rosolio di Bergamotte (0.7l),2055,Fl,fl,Fl,,0.7l,0.7
KIYOKO Yuzu Aperitif (0.7l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1229_JLD4kuQWfraFPdjfc-small.jpeg,vuyjX5BNZxjKPaYMq,vuyjX5BNZxjKPaYMq,2309,KIYOKO Yuzu Aperitif (0.7l),2082,Fl,fl,Fl,,0.7l,0.7
La Fee Bohemain Absinth 70%,https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_250512-0936_cL2N3TQRz8TxeujbJ-small.jpeg,55itRs9ioyp6kjBQB,55itRs9ioyp6kjBQB,2457,La Fee Bohemain Absinth 70%,1037,Fl,fl,Fl,Vorbesteller | Vorbesteller,,
