Artikelname,BildURL,data_id,data_productid,data_index,title_attribute,ref,unit_title,unit_value,unit_label,tags,volume_raw,volume_liters
Lift Apfelschorle PET (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230601-0439_ETL7R98EepAkiLmy5-small.jpg,TWY2jRogbfwJf97WX,TWY2jRogbfwJf97WX,2573,Lift Apfelschorle PET (1l),8044,Ki (12 Fl),ki,Ki (12 Fl),,1l,1
Lipton Peach PET (6x0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230601-0440_rr9W7MisPPPYvZTAd-small.jpg,LWsB2v6iuEvD5fkXy,LWsB2v6iuEvD5fkXy,2591,Lipton Peach PET (6x0.5l),8322,Ki (6 Fl),ki,Ki (6 Fl),,0.5l,0.5
Lipton Zitrone PET (6x0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230601-0440_nFCbjk99eEgMRXD5h-small.jpg,A65rvug5yTTiF9a6A,A65rvug5yTTiF9a6A,2592,Lipton Zitrone PET (6x0.5l),8428,Ki (6 Fl),ki,Ki (6 Fl),,0.5l,0.5
MAKAvA delighted ice tea (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230601-0440_NZkFFsTvTPKvq3hcx-small.jpg,Bz2kJY3fTTmdiSjXP,Bz2kJY3fTTmdiSjXP,2641,MAKAvA delighted ice tea (0.33l),8190,Ki (24 Fl),ki,Ki (24 Fl),,0.33l,0.33
"Mate - Kreuzberg Quelle (20x0,5l)",,4gtiPQ7X9Yjuhk44x,4gtiPQ7X9Yjuhk44x,2846,"Mate - Kreuzberg Quelle (20x0,5l)",8457,Ki (20 Fl),ki,Ki (20 Fl),vorbesteller | vorbesteller,"0,5l",0.5
"Mate Granatapfel - Kreuzberg Quelle (20x0,5l)",,RaDmpjh96odg3JTFE,RaDmpjh96odg3JTFE,2847,"Mate Granatapfel - Kreuzberg Quelle (20x0,5l)",8529,Ki (20 Fl),ki,Ki (20 Fl),vorbesteller | vorbesteller,"0,5l",0.5
Mezzo Mix BIB HIGH RATIO (10l),,8CKjNbdw72hmbKS5d,8CKjNbdw72hmbKS5d,2884,Mezzo Mix  BIB HIGH RATIO          (10l),8771,Karton (10 l),karton,Karton (10 l),NEU | HIGH RATIO | NEU | HIGH RATIO,10l,10
Mezzo Mix BIB (10l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_241107-2109_FgNsYeGCEbq9s9Q5R-small.jpeg,xsedYBp4QnwXsqTbE,xsedYBp4QnwXsqTbE,2885,Mezzo Mix BIB (10l),8704,BIB,bib,BIB,,10l,10
Mezzo-Mix (0.2l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221128-1842_bGhHq7Jrny4pLKeFW-small.jpg,cyNZJkWjk2RpBwMnY,cyNZJkWjk2RpBwMnY,2886,Mezzo-Mix (0.2l),8029,Ki (24 Fl),ki,Ki (24 Fl),,0.2l,0.2
Mezzo-Mix (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220822-0342_uDpXrkXsSBdW9SzcD-small.jpg,JiFgZmvG5KzSMDwPv,JiFgZmvG5KzSMDwPv,2887,Mezzo-Mix (0.33l),8030,Ki (24 Fl),ki,Ki (24 Fl),,0.33l,0.33
Mezzo-Mix (0.4l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1408_jg3xN9ZBeXY6c47BL-small.jpeg,Efzyr5zTqMepriBhh,Efzyr5zTqMepriBhh,2888,Mezzo-Mix (0.4l),8403,Ki (20 Fl),ki,Ki (20 Fl),,0.4l,0.4
Mezzo-Mix (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230601-0441_B24uSkp5zedwjBuW5-small.jpg,TuhcPJgFtrhYMJNbG,TuhcPJgFtrhYMJNbG,2889,Mezzo-Mix (0.5l),8032,Ki (20 Fl),ki,Ki (20 Fl),,0.5l,0.5
Mezzo-Mix Dose (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230601-0442_GkZ8GLNKCS7i8XuMv-small.jpg,FaLTygffLTf93QmCx,FaLTygffLTf93QmCx,2890,Mezzo-Mix Dose (0.33l),8034,Ki (24 Fl),ki,Ki (24 Fl),,0.33l,0.33
Mezzo-Mix PET (0.5l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220822-0343_YqYDYZtHuTepaokAr-small.jpg,DDjqRwHXrhm68avqc,DDjqRwHXrhm68avqc,2891,Mezzo-Mix PET (0.5l),8031,Ki (12 Fl),ki,Ki (12 Fl),,0.5l,0.5
Mezzo-Mix PET (1l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220818-0407_KkWFukDZy85AK6JTN-small.jpg,xuAH39X5PkCrMbnRc,xuAH39X5PkCrMbnRc,2892,Mezzo-Mix PET (1l),8033,Ki (12 Fl),ki,Ki (12 Fl),,1l,1
Mirinda (0.2l) - Schwip Schwap Orange,https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240328-1001_PEJQzdCGqmjGNJoBk-small.jpeg,sG6retFwWK6GKpt7F,sG6retFwWK6GKpt7F,2914,Mirinda (0.2l) - Schwip Schwap Orange,8093,Ki (24 Fl),ki,Ki (24 Fl),,0.2l,0.2
Mirinda (0.33l) - Schwip Schwap Orange,https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240328-1001_zWZitPPccEXXAMCyT-small.jpeg,x2PAi5Eh95CQB7um6,x2PAi5Eh95CQB7um6,2915,Mirinda (0.33l) - Schwip Schwap Orange,8094,Ki (24 Fl),ki,Ki (24 Fl),,0.33l,0.33
Mirinda (1l) -- Schwip Schwap Orange,https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240328-0959_MrtpbQXG3W4fCGeKS-small.jpeg,xZAtaa6TWaeRqmCro,xZAtaa6TWaeRqmCro,2916,Mirinda (1l) -- Schwip Schwap Orange,8095,Ki (12 Fl),ki,Ki (12 Fl),,1l,1
Mirinda BiB (10l) - Schwip Schwap Orange,https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240328-0959_3MWH4iBroWuzkWkeT-small.jpeg,jLTQPicpdYbe8zjwS,jLTQPicpdYbe8zjwS,2917,Mirinda BiB (10l) - Schwip Schwap Orange,8484,Krt,krt,Krt,,10l,10
Mirinda Premix (20l) - Schwip Schwap Orange,https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_240328-1000_fcjntEYY4vKGrkCPM-small.jpeg,seKgZ7izFZw4Dh72z,seKgZ7izFZw4Dh72z,2918,Mirinda Premix (20l) - Schwip Schwap Orange,8544,Krt,krt,Krt,,20l,20
Moloko (0.25l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_220822-0341_QcWLHGWkSitkt98v5-small.jpg,tANzrDob6pGh83qXx,tANzrDob6pGh83qXx,2955,Moloko (0.25l),8155,Ki (24 Fl),ki,Ki (24 Fl),,0.25l,0.25
Monaco Black Cola (0.23l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_231206-1409_ZxLY5kiubBKFrTu4j-small.jpeg,DChQmahiW52mdZrnh,DChQmahiW52mdZrnh,2960,Monaco Black Cola (0.23l),8524,Ki (24 Fl),ki,Ki (24 Fl),,0.23l,0.23
"Monaco Cola zuckerfrei 0,23l",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230118-1448_6xTLsRKGDMkrZTTju-small.jpg,YPmEnB5fDan7Qm8na,YPmEnB5fDan7Qm8na,2961,"Monaco Cola zuckerfrei 0,23l",4120,Kiste,kiste,Kiste,,"0,23l",0.23
"Monaco Yuzu Soda (24x0,23l)",,corFXmRH4AEWABc2N,corFXmRH4AEWABc2N,2974,"Monaco Yuzu Soda                   (24x0,23l)",4050,Ki (24 Fl),ki,Ki (24 Fl),,"0,23l",0.23
"Monaco Yuzu Tamarindo (24x0,23l)",,9YTKwAX33HCsytJ4u,9YTKwAX33HCsytJ4u,2975,"Monaco Yuzu Tamarindo              (24x0,23l)",4133,Ki (24 Fl),ki,Ki (24 Fl),,"0,23l",0.23
"NM COLA PET (11x0,5l)",,982R4fJH7ygLNXxFE,982R4fJH7ygLNXxFE,3220,"NM COLA PET               (11x0,5l)",8374,Ki (11 Fl),ki,Ki (11 Fl),NEUMARKTER MINERALBRUNNEN | NEUMARKTER MINERALBRUNNEN,"0,5l",0.5
"NM CoMi COLA-MIX PET (11x0,5l)",,C7kZwEztaL2K6ypay,C7kZwEztaL2K6ypay,3221,"NM CoMi COLA-MIX PET (11x0,5l)",8746,Ki (11 Fl),ki,Ki (11 Fl),NEUMARKTER MINERALBRUNNEN | NEUMARKTER MINERALBRUNNEN,"0,5l",0.5
"Nawinta Apfelschorle (20x0,5l)",,nbcnimEcHzwEv2EhE,nbcnimEcHzwEv2EhE,3227,"Nawinta Apfelschorle               (20x0,5l)",8725,Ki,ki,Ki,Vorbesteller | Vorbesteller,"0,5l",0.5
"Nawinta Cola-Mix (20x0,5l)",,cziF59WsxDXnuvnJP,cziF59WsxDXnuvnJP,3228,"Nawinta Cola-Mix       (20x0,5l)",8151,Ki (20 Fl),ki,Ki (20 Fl),,"0,5l",0.5
"Nawinta Orange (20x0,5l)",,jCeh6yahda2XeNRCh,jCeh6yahda2XeNRCh,3229,"Nawinta Orange                     (20x0,5l)",8152,Ki (20 Fl),ki,Ki (20 Fl),,"0,5l",0.5
"Nawinta Zitrone (20x0,5l)",,PPnjeo4r4g6bb2dtR,PPnjeo4r4g6bb2dtR,3232,"Nawinta Zitrone                    (20x0,5l)",8153,Ki (20 Fl),ki,Ki (20 Fl),,"0,5l",0.5
Now Black Cola (0.33l),https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_230601-0604_kiY2iztkmuWjJeDCh-small.jpg,9KFmoaMoozmioagyv,9KFmoaMoozmioagyv,3303,Now Black Cola (0.33l),8301,Ki (10 Fl),ki,Ki (10 Fl),,0.33l,0.33
"Now Black Cola Zuckerreduziert (0,5l)",https://cdn.orderlion.com/itemimages/_supplier_7JWbbFcM6nq2am6mM/_221227-1256_Q9mMsa8gN63upRp58-small.jpg,uzzFd3dsYwGSaHD3v,uzzFd3dsYwGSaHD3v,3304,"Now Black Cola Zuckerreduziert (0,5l)",8580,Kiste,kiste-,Kiste,,"0,5l",0.5
